image,mask
images/001_transparent_reflectance_tile_2688_2240.tif,labels/001_transparent_reflectance_tile_2688_2240.tif
images/001_transparent_reflectance_tile_2688_2464.tif,labels/001_transparent_reflectance_tile_2688_2464.tif
images/001_transparent_reflectance_tile_2688_2912.tif,labels/001_transparent_reflectance_tile_2688_2912.tif
images/001_transparent_reflectance_tile_2688_3136.tif,labels/001_transparent_reflectance_tile_2688_3136.tif
images/001_transparent_reflectance_tile_2688_3360.tif,labels/001_transparent_reflectance_tile_2688_3360.tif
images/001_transparent_reflectance_tile_2688_672.tif,labels/001_transparent_reflectance_tile_2688_672.tif
images/001_transparent_reflectance_tile_2688_896.tif,labels/001_transparent_reflectance_tile_2688_896.tif
images/001_transparent_reflectance_tile_2912_1120.tif,labels/001_transparent_reflectance_tile_2912_1120.tif
images/001_transparent_reflectance_tile_2912_1344.tif,labels/001_transparent_reflectance_tile_2912_1344.tif
images/001_transparent_reflectance_tile_2912_1568.tif,labels/001_transparent_reflectance_tile_2912_1568.tif
images/001_transparent_reflectance_tile_2912_1792.tif,labels/001_transparent_reflectance_tile_2912_1792.tif
images/001_transparent_reflectance_tile_2912_2016.tif,labels/001_transparent_reflectance_tile_2912_2016.tif
images/001_transparent_reflectance_tile_2912_2240.tif,labels/001_transparent_reflectance_tile_2912_2240.tif
images/001_transparent_reflectance_tile_2912_2464.tif,labels/001_transparent_reflectance_tile_2912_2464.tif
images/001_transparent_reflectance_tile_2912_2688.tif,labels/001_transparent_reflectance_tile_2912_2688.tif
images/001_transparent_reflectance_tile_2912_2912.tif,labels/001_transparent_reflectance_tile_2912_2912.tif
images/001_transparent_reflectance_tile_2912_3136.tif,labels/001_transparent_reflectance_tile_2912_3136.tif
images/001_transparent_reflectance_tile_2912_448.tif,labels/001_transparent_reflectance_tile_2912_448.tif
images/001_transparent_reflectance_tile_2912_896.tif,labels/001_transparent_reflectance_tile_2912_896.tif
images/001_transparent_reflectance_tile_3136_1120.tif,labels/001_transparent_reflectance_tile_3136_1120.tif
images/001_transparent_reflectance_tile_3136_1344.tif,labels/001_transparent_reflectance_tile_3136_1344.tif
images/001_transparent_reflectance_tile_3136_1792.tif,labels/001_transparent_reflectance_tile_3136_1792.tif
images/001_transparent_reflectance_tile_3136_2016.tif,labels/001_transparent_reflectance_tile_3136_2016.tif
images/001_transparent_reflectance_tile_3136_224.tif,labels/001_transparent_reflectance_tile_3136_224.tif
images/001_transparent_reflectance_tile_3136_2464.tif,labels/001_transparent_reflectance_tile_3136_2464.tif
images/001_transparent_reflectance_tile_3136_2912.tif,labels/001_transparent_reflectance_tile_3136_2912.tif
images/001_transparent_reflectance_tile_3136_448.tif,labels/001_transparent_reflectance_tile_3136_448.tif
images/001_transparent_reflectance_tile_3136_896.tif,labels/001_transparent_reflectance_tile_3136_896.tif
images/001_transparent_reflectance_tile_3360_1120.tif,labels/001_transparent_reflectance_tile_3360_1120.tif
images/001_transparent_reflectance_tile_3360_1344.tif,labels/001_transparent_reflectance_tile_3360_1344.tif
images/001_transparent_reflectance_tile_3360_1568.tif,labels/001_transparent_reflectance_tile_3360_1568.tif
images/001_transparent_reflectance_tile_3360_1792.tif,labels/001_transparent_reflectance_tile_3360_1792.tif
images/001_transparent_reflectance_tile_3360_2016.tif,labels/001_transparent_reflectance_tile_3360_2016.tif
images/001_transparent_reflectance_tile_3360_224.tif,labels/001_transparent_reflectance_tile_3360_224.tif
images/001_transparent_reflectance_tile_3360_2240.tif,labels/001_transparent_reflectance_tile_3360_2240.tif
images/001_transparent_reflectance_tile_3360_2464.tif,labels/001_transparent_reflectance_tile_3360_2464.tif
images/001_transparent_reflectance_tile_3360_2688.tif,labels/001_transparent_reflectance_tile_3360_2688.tif
images/001_transparent_reflectance_tile_3360_448.tif,labels/001_transparent_reflectance_tile_3360_448.tif
images/001_transparent_reflectance_tile_3360_672.tif,labels/001_transparent_reflectance_tile_3360_672.tif
images/001_transparent_reflectance_tile_3360_896.tif,labels/001_transparent_reflectance_tile_3360_896.tif
images/001_transparent_reflectance_tile_3584_1120.tif,labels/001_transparent_reflectance_tile_3584_1120.tif
images/001_transparent_reflectance_tile_3584_1568.tif,labels/001_transparent_reflectance_tile_3584_1568.tif
images/001_transparent_reflectance_tile_3584_224.tif,labels/001_transparent_reflectance_tile_3584_224.tif
images/001_transparent_reflectance_tile_3584_2240.tif,labels/001_transparent_reflectance_tile_3584_2240.tif
images/001_transparent_reflectance_tile_3584_2464.tif,labels/001_transparent_reflectance_tile_3584_2464.tif
images/001_transparent_reflectance_tile_3584_672.tif,labels/001_transparent_reflectance_tile_3584_672.tif
images/001_transparent_reflectance_tile_3584_896.tif,labels/001_transparent_reflectance_tile_3584_896.tif
images/001_transparent_reflectance_tile_3808_1344.tif,labels/001_transparent_reflectance_tile_3808_1344.tif
images/001_transparent_reflectance_tile_3808_1568.tif,labels/001_transparent_reflectance_tile_3808_1568.tif
images/001_transparent_reflectance_tile_3808_2016.tif,labels/001_transparent_reflectance_tile_3808_2016.tif
images/001_transparent_reflectance_tile_3808_224.tif,labels/001_transparent_reflectance_tile_3808_224.tif
images/001_transparent_reflectance_tile_3808_448.tif,labels/001_transparent_reflectance_tile_3808_448.tif
images/001_transparent_reflectance_tile_3808_672.tif,labels/001_transparent_reflectance_tile_3808_672.tif
images/001_transparent_reflectance_tile_4032_1120.tif,labels/001_transparent_reflectance_tile_4032_1120.tif
images/001_transparent_reflectance_tile_4032_1344.tif,labels/001_transparent_reflectance_tile_4032_1344.tif
images/001_transparent_reflectance_tile_4032_1792.tif,labels/001_transparent_reflectance_tile_4032_1792.tif
images/001_transparent_reflectance_tile_4032_224.tif,labels/001_transparent_reflectance_tile_4032_224.tif
images/001_transparent_reflectance_tile_4032_448.tif,labels/001_transparent_reflectance_tile_4032_448.tif
images/001_transparent_reflectance_tile_4032_672.tif,labels/001_transparent_reflectance_tile_4032_672.tif
images/001_transparent_reflectance_tile_4032_896.tif,labels/001_transparent_reflectance_tile_4032_896.tif
images/001_transparent_reflectance_tile_4256_1120.tif,labels/001_transparent_reflectance_tile_4256_1120.tif
images/001_transparent_reflectance_tile_4256_1344.tif,labels/001_transparent_reflectance_tile_4256_1344.tif
images/001_transparent_reflectance_tile_4256_1568.tif,labels/001_transparent_reflectance_tile_4256_1568.tif
images/001_transparent_reflectance_tile_4256_448.tif,labels/001_transparent_reflectance_tile_4256_448.tif
images/001_transparent_reflectance_tile_4256_672.tif,labels/001_transparent_reflectance_tile_4256_672.tif
images/001_transparent_reflectance_tile_4256_896.tif,labels/001_transparent_reflectance_tile_4256_896.tif
images/001_transparent_reflectance_tile_4480_1120.tif,labels/001_transparent_reflectance_tile_4480_1120.tif
images/001_transparent_reflectance_tile_4480_672.tif,labels/001_transparent_reflectance_tile_4480_672.tif
images/001_transparent_reflectance_tile_4480_896.tif,labels/001_transparent_reflectance_tile_4480_896.tif
images/001_transparent_reflectance_tile_448_4480.tif,labels/001_transparent_reflectance_tile_448_4480.tif
images/001_transparent_reflectance_tile_448_4704.tif,labels/001_transparent_reflectance_tile_448_4704.tif
images/001_transparent_reflectance_tile_448_4928.tif,labels/001_transparent_reflectance_tile_448_4928.tif
images/001_transparent_reflectance_tile_448_5152.tif,labels/001_transparent_reflectance_tile_448_5152.tif
images/001_transparent_reflectance_tile_672_3584.tif,labels/001_transparent_reflectance_tile_672_3584.tif
images/001_transparent_reflectance_tile_672_4032.tif,labels/001_transparent_reflectance_tile_672_4032.tif
images/001_transparent_reflectance_tile_672_4480.tif,labels/001_transparent_reflectance_tile_672_4480.tif
images/001_transparent_reflectance_tile_672_4704.tif,labels/001_transparent_reflectance_tile_672_4704.tif
images/001_transparent_reflectance_tile_672_4928.tif,labels/001_transparent_reflectance_tile_672_4928.tif
images/001_transparent_reflectance_tile_896_3360.tif,labels/001_transparent_reflectance_tile_896_3360.tif
images/001_transparent_reflectance_tile_896_3584.tif,labels/001_transparent_reflectance_tile_896_3584.tif
images/001_transparent_reflectance_tile_896_3808.tif,labels/001_transparent_reflectance_tile_896_3808.tif
images/001_transparent_reflectance_tile_896_4032.tif,labels/001_transparent_reflectance_tile_896_4032.tif
images/001_transparent_reflectance_tile_896_4256.tif,labels/001_transparent_reflectance_tile_896_4256.tif
images/001_transparent_reflectance_tile_896_4704.tif,labels/001_transparent_reflectance_tile_896_4704.tif
images/001_transparent_reflectance_tile_896_4928.tif,labels/001_transparent_reflectance_tile_896_4928.tif
images/001_transparent_reflectance_tile_896_5152.tif,labels/001_transparent_reflectance_tile_896_5152.tif
images/002_transparent_reflectance_tile_1120_4928.tif,labels/002_transparent_reflectance_tile_1120_4928.tif
images/002_transparent_reflectance_tile_1120_5152.tif,labels/002_transparent_reflectance_tile_1120_5152.tif
images/002_transparent_reflectance_tile_1120_5376.tif,labels/002_transparent_reflectance_tile_1120_5376.tif
images/002_transparent_reflectance_tile_1120_5600.tif,labels/002_transparent_reflectance_tile_1120_5600.tif
images/002_transparent_reflectance_tile_1344_4928.tif,labels/002_transparent_reflectance_tile_1344_4928.tif
images/002_transparent_reflectance_tile_1344_5152.tif,labels/002_transparent_reflectance_tile_1344_5152.tif
images/002_transparent_reflectance_tile_1344_5824.tif,labels/002_transparent_reflectance_tile_1344_5824.tif
images/002_transparent_reflectance_tile_1568_4480.tif,labels/002_transparent_reflectance_tile_1568_4480.tif
images/002_transparent_reflectance_tile_1568_4704.tif,labels/002_transparent_reflectance_tile_1568_4704.tif
images/002_transparent_reflectance_tile_1568_5152.tif,labels/002_transparent_reflectance_tile_1568_5152.tif
images/002_transparent_reflectance_tile_1568_5600.tif,labels/002_transparent_reflectance_tile_1568_5600.tif
images/002_transparent_reflectance_tile_1568_5824.tif,labels/002_transparent_reflectance_tile_1568_5824.tif
images/002_transparent_reflectance_tile_1792_4256.tif,labels/002_transparent_reflectance_tile_1792_4256.tif
images/002_transparent_reflectance_tile_1792_4480.tif,labels/002_transparent_reflectance_tile_1792_4480.tif
images/002_transparent_reflectance_tile_1792_4704.tif,labels/002_transparent_reflectance_tile_1792_4704.tif
images/002_transparent_reflectance_tile_1792_4928.tif,labels/002_transparent_reflectance_tile_1792_4928.tif
images/002_transparent_reflectance_tile_1792_5152.tif,labels/002_transparent_reflectance_tile_1792_5152.tif
images/002_transparent_reflectance_tile_1792_5376.tif,labels/002_transparent_reflectance_tile_1792_5376.tif
images/002_transparent_reflectance_tile_1792_5600.tif,labels/002_transparent_reflectance_tile_1792_5600.tif
images/002_transparent_reflectance_tile_1792_5824.tif,labels/002_transparent_reflectance_tile_1792_5824.tif
images/002_transparent_reflectance_tile_1792_6048.tif,labels/002_transparent_reflectance_tile_1792_6048.tif
images/002_transparent_reflectance_tile_2016_4032.tif,labels/002_transparent_reflectance_tile_2016_4032.tif
images/002_transparent_reflectance_tile_2016_4256.tif,labels/002_transparent_reflectance_tile_2016_4256.tif
images/002_transparent_reflectance_tile_2016_4704.tif,labels/002_transparent_reflectance_tile_2016_4704.tif
images/002_transparent_reflectance_tile_2016_4928.tif,labels/002_transparent_reflectance_tile_2016_4928.tif
images/002_transparent_reflectance_tile_2016_5152.tif,labels/002_transparent_reflectance_tile_2016_5152.tif
images/002_transparent_reflectance_tile_2016_5376.tif,labels/002_transparent_reflectance_tile_2016_5376.tif
images/002_transparent_reflectance_tile_2016_5600.tif,labels/002_transparent_reflectance_tile_2016_5600.tif
images/002_transparent_reflectance_tile_2016_5824.tif,labels/002_transparent_reflectance_tile_2016_5824.tif
images/002_transparent_reflectance_tile_2016_6048.tif,labels/002_transparent_reflectance_tile_2016_6048.tif
images/002_transparent_reflectance_tile_2240_3808.tif,labels/002_transparent_reflectance_tile_2240_3808.tif
images/002_transparent_reflectance_tile_2240_4032.tif,labels/002_transparent_reflectance_tile_2240_4032.tif
images/002_transparent_reflectance_tile_2240_4256.tif,labels/002_transparent_reflectance_tile_2240_4256.tif
images/002_transparent_reflectance_tile_2240_4480.tif,labels/002_transparent_reflectance_tile_2240_4480.tif
images/002_transparent_reflectance_tile_2240_4704.tif,labels/002_transparent_reflectance_tile_2240_4704.tif
images/002_transparent_reflectance_tile_2240_4928.tif,labels/002_transparent_reflectance_tile_2240_4928.tif
images/002_transparent_reflectance_tile_2240_5152.tif,labels/002_transparent_reflectance_tile_2240_5152.tif
images/002_transparent_reflectance_tile_2240_5376.tif,labels/002_transparent_reflectance_tile_2240_5376.tif
images/002_transparent_reflectance_tile_2240_5824.tif,labels/002_transparent_reflectance_tile_2240_5824.tif
images/002_transparent_reflectance_tile_2240_6048.tif,labels/002_transparent_reflectance_tile_2240_6048.tif
images/002_transparent_reflectance_tile_2464_3360.tif,labels/002_transparent_reflectance_tile_2464_3360.tif
images/002_transparent_reflectance_tile_2464_3584.tif,labels/002_transparent_reflectance_tile_2464_3584.tif
images/002_transparent_reflectance_tile_2464_3808.tif,labels/002_transparent_reflectance_tile_2464_3808.tif
images/002_transparent_reflectance_tile_2464_4032.tif,labels/002_transparent_reflectance_tile_2464_4032.tif
images/002_transparent_reflectance_tile_2464_4256.tif,labels/002_transparent_reflectance_tile_2464_4256.tif
images/002_transparent_reflectance_tile_2464_4480.tif,labels/002_transparent_reflectance_tile_2464_4480.tif
images/002_transparent_reflectance_tile_2464_4704.tif,labels/002_transparent_reflectance_tile_2464_4704.tif
images/002_transparent_reflectance_tile_2464_4928.tif,labels/002_transparent_reflectance_tile_2464_4928.tif
images/002_transparent_reflectance_tile_2464_5152.tif,labels/002_transparent_reflectance_tile_2464_5152.tif
images/002_transparent_reflectance_tile_2464_5376.tif,labels/002_transparent_reflectance_tile_2464_5376.tif
images/002_transparent_reflectance_tile_2464_5600.tif,labels/002_transparent_reflectance_tile_2464_5600.tif
images/002_transparent_reflectance_tile_2464_5824.tif,labels/002_transparent_reflectance_tile_2464_5824.tif
images/002_transparent_reflectance_tile_2688_3136.tif,labels/002_transparent_reflectance_tile_2688_3136.tif
images/002_transparent_reflectance_tile_2688_3360.tif,labels/002_transparent_reflectance_tile_2688_3360.tif
images/002_transparent_reflectance_tile_2688_3584.tif,labels/002_transparent_reflectance_tile_2688_3584.tif
images/002_transparent_reflectance_tile_2688_3808.tif,labels/002_transparent_reflectance_tile_2688_3808.tif
images/002_transparent_reflectance_tile_2688_4032.tif,labels/002_transparent_reflectance_tile_2688_4032.tif
images/002_transparent_reflectance_tile_2688_4256.tif,labels/002_transparent_reflectance_tile_2688_4256.tif
images/002_transparent_reflectance_tile_2688_4480.tif,labels/002_transparent_reflectance_tile_2688_4480.tif
images/002_transparent_reflectance_tile_2688_4704.tif,labels/002_transparent_reflectance_tile_2688_4704.tif
images/002_transparent_reflectance_tile_2688_4928.tif,labels/002_transparent_reflectance_tile_2688_4928.tif
images/002_transparent_reflectance_tile_2688_5376.tif,labels/002_transparent_reflectance_tile_2688_5376.tif
images/002_transparent_reflectance_tile_2688_5600.tif,labels/002_transparent_reflectance_tile_2688_5600.tif
images/002_transparent_reflectance_tile_2688_5824.tif,labels/002_transparent_reflectance_tile_2688_5824.tif
images/002_transparent_reflectance_tile_2912_2912.tif,labels/002_transparent_reflectance_tile_2912_2912.tif
images/002_transparent_reflectance_tile_2912_3136.tif,labels/002_transparent_reflectance_tile_2912_3136.tif
images/002_transparent_reflectance_tile_2912_3360.tif,labels/002_transparent_reflectance_tile_2912_3360.tif
images/002_transparent_reflectance_tile_2912_3584.tif,labels/002_transparent_reflectance_tile_2912_3584.tif
images/002_transparent_reflectance_tile_2912_3808.tif,labels/002_transparent_reflectance_tile_2912_3808.tif
images/002_transparent_reflectance_tile_2912_4032.tif,labels/002_transparent_reflectance_tile_2912_4032.tif
images/002_transparent_reflectance_tile_2912_4256.tif,labels/002_transparent_reflectance_tile_2912_4256.tif
images/002_transparent_reflectance_tile_2912_4704.tif,labels/002_transparent_reflectance_tile_2912_4704.tif
images/002_transparent_reflectance_tile_2912_4928.tif,labels/002_transparent_reflectance_tile_2912_4928.tif
images/002_transparent_reflectance_tile_2912_5152.tif,labels/002_transparent_reflectance_tile_2912_5152.tif
images/002_transparent_reflectance_tile_2912_5376.tif,labels/002_transparent_reflectance_tile_2912_5376.tif
images/002_transparent_reflectance_tile_3136_2688.tif,labels/002_transparent_reflectance_tile_3136_2688.tif
images/002_transparent_reflectance_tile_3136_2912.tif,labels/002_transparent_reflectance_tile_3136_2912.tif
images/002_transparent_reflectance_tile_3136_3136.tif,labels/002_transparent_reflectance_tile_3136_3136.tif
images/002_transparent_reflectance_tile_3136_3360.tif,labels/002_transparent_reflectance_tile_3136_3360.tif
images/002_transparent_reflectance_tile_3136_3584.tif,labels/002_transparent_reflectance_tile_3136_3584.tif
images/002_transparent_reflectance_tile_3136_3808.tif,labels/002_transparent_reflectance_tile_3136_3808.tif
images/002_transparent_reflectance_tile_3136_4032.tif,labels/002_transparent_reflectance_tile_3136_4032.tif
images/002_transparent_reflectance_tile_3136_4256.tif,labels/002_transparent_reflectance_tile_3136_4256.tif
images/002_transparent_reflectance_tile_3136_4480.tif,labels/002_transparent_reflectance_tile_3136_4480.tif
images/002_transparent_reflectance_tile_3136_4704.tif,labels/002_transparent_reflectance_tile_3136_4704.tif
images/002_transparent_reflectance_tile_3136_5152.tif,labels/002_transparent_reflectance_tile_3136_5152.tif
images/002_transparent_reflectance_tile_3360_2464.tif,labels/002_transparent_reflectance_tile_3360_2464.tif
images/002_transparent_reflectance_tile_3360_2688.tif,labels/002_transparent_reflectance_tile_3360_2688.tif
images/002_transparent_reflectance_tile_3360_2912.tif,labels/002_transparent_reflectance_tile_3360_2912.tif
images/002_transparent_reflectance_tile_3360_3136.tif,labels/002_transparent_reflectance_tile_3360_3136.tif
images/002_transparent_reflectance_tile_3360_3360.tif,labels/002_transparent_reflectance_tile_3360_3360.tif
images/002_transparent_reflectance_tile_3360_3584.tif,labels/002_transparent_reflectance_tile_3360_3584.tif
images/002_transparent_reflectance_tile_3360_3808.tif,labels/002_transparent_reflectance_tile_3360_3808.tif
images/002_transparent_reflectance_tile_3360_4032.tif,labels/002_transparent_reflectance_tile_3360_4032.tif
images/002_transparent_reflectance_tile_3360_4256.tif,labels/002_transparent_reflectance_tile_3360_4256.tif
images/002_transparent_reflectance_tile_3360_4704.tif,labels/002_transparent_reflectance_tile_3360_4704.tif
images/002_transparent_reflectance_tile_3360_5152.tif,labels/002_transparent_reflectance_tile_3360_5152.tif
images/002_transparent_reflectance_tile_3584_2240.tif,labels/002_transparent_reflectance_tile_3584_2240.tif
images/002_transparent_reflectance_tile_3584_2464.tif,labels/002_transparent_reflectance_tile_3584_2464.tif
images/002_transparent_reflectance_tile_3584_2688.tif,labels/002_transparent_reflectance_tile_3584_2688.tif
images/002_transparent_reflectance_tile_3584_2912.tif,labels/002_transparent_reflectance_tile_3584_2912.tif
images/002_transparent_reflectance_tile_3584_3136.tif,labels/002_transparent_reflectance_tile_3584_3136.tif
images/002_transparent_reflectance_tile_3584_3584.tif,labels/002_transparent_reflectance_tile_3584_3584.tif
images/002_transparent_reflectance_tile_3584_3808.tif,labels/002_transparent_reflectance_tile_3584_3808.tif
images/002_transparent_reflectance_tile_3584_4032.tif,labels/002_transparent_reflectance_tile_3584_4032.tif
images/002_transparent_reflectance_tile_3584_4256.tif,labels/002_transparent_reflectance_tile_3584_4256.tif
images/002_transparent_reflectance_tile_3584_4480.tif,labels/002_transparent_reflectance_tile_3584_4480.tif
images/002_transparent_reflectance_tile_3584_4704.tif,labels/002_transparent_reflectance_tile_3584_4704.tif
images/002_transparent_reflectance_tile_3808_2016.tif,labels/002_transparent_reflectance_tile_3808_2016.tif
images/002_transparent_reflectance_tile_3808_2240.tif,labels/002_transparent_reflectance_tile_3808_2240.tif
images/002_transparent_reflectance_tile_3808_2464.tif,labels/002_transparent_reflectance_tile_3808_2464.tif
images/002_transparent_reflectance_tile_3808_2688.tif,labels/002_transparent_reflectance_tile_3808_2688.tif
images/002_transparent_reflectance_tile_3808_2912.tif,labels/002_transparent_reflectance_tile_3808_2912.tif
images/002_transparent_reflectance_tile_3808_3136.tif,labels/002_transparent_reflectance_tile_3808_3136.tif
images/002_transparent_reflectance_tile_3808_3360.tif,labels/002_transparent_reflectance_tile_3808_3360.tif
images/002_transparent_reflectance_tile_3808_3584.tif,labels/002_transparent_reflectance_tile_3808_3584.tif
images/002_transparent_reflectance_tile_3808_4032.tif,labels/002_transparent_reflectance_tile_3808_4032.tif
images/002_transparent_reflectance_tile_3808_4256.tif,labels/002_transparent_reflectance_tile_3808_4256.tif
images/002_transparent_reflectance_tile_3808_4480.tif,labels/002_transparent_reflectance_tile_3808_4480.tif
images/002_transparent_reflectance_tile_4032_1792.tif,labels/002_transparent_reflectance_tile_4032_1792.tif
images/002_transparent_reflectance_tile_4032_2240.tif,labels/002_transparent_reflectance_tile_4032_2240.tif
images/002_transparent_reflectance_tile_4032_2464.tif,labels/002_transparent_reflectance_tile_4032_2464.tif
images/002_transparent_reflectance_tile_4032_2688.tif,labels/002_transparent_reflectance_tile_4032_2688.tif
images/002_transparent_reflectance_tile_4032_2912.tif,labels/002_transparent_reflectance_tile_4032_2912.tif
images/002_transparent_reflectance_tile_4032_3136.tif,labels/002_transparent_reflectance_tile_4032_3136.tif
images/002_transparent_reflectance_tile_4032_3360.tif,labels/002_transparent_reflectance_tile_4032_3360.tif
images/002_transparent_reflectance_tile_4032_3584.tif,labels/002_transparent_reflectance_tile_4032_3584.tif
images/002_transparent_reflectance_tile_4032_3808.tif,labels/002_transparent_reflectance_tile_4032_3808.tif
images/002_transparent_reflectance_tile_4032_4032.tif,labels/002_transparent_reflectance_tile_4032_4032.tif
images/002_transparent_reflectance_tile_4032_4256.tif,labels/002_transparent_reflectance_tile_4032_4256.tif
images/002_transparent_reflectance_tile_4256_1568.tif,labels/002_transparent_reflectance_tile_4256_1568.tif
images/002_transparent_reflectance_tile_4256_1792.tif,labels/002_transparent_reflectance_tile_4256_1792.tif
images/002_transparent_reflectance_tile_4256_2016.tif,labels/002_transparent_reflectance_tile_4256_2016.tif
images/002_transparent_reflectance_tile_4256_2240.tif,labels/002_transparent_reflectance_tile_4256_2240.tif
images/002_transparent_reflectance_tile_4256_2464.tif,labels/002_transparent_reflectance_tile_4256_2464.tif
images/002_transparent_reflectance_tile_4256_2688.tif,labels/002_transparent_reflectance_tile_4256_2688.tif
images/002_transparent_reflectance_tile_4256_2912.tif,labels/002_transparent_reflectance_tile_4256_2912.tif
images/002_transparent_reflectance_tile_4256_3136.tif,labels/002_transparent_reflectance_tile_4256_3136.tif
images/002_transparent_reflectance_tile_4256_3360.tif,labels/002_transparent_reflectance_tile_4256_3360.tif
images/002_transparent_reflectance_tile_4256_3584.tif,labels/002_transparent_reflectance_tile_4256_3584.tif
images/002_transparent_reflectance_tile_4256_3808.tif,labels/002_transparent_reflectance_tile_4256_3808.tif
images/002_transparent_reflectance_tile_4256_4032.tif,labels/002_transparent_reflectance_tile_4256_4032.tif
images/002_transparent_reflectance_tile_4480_1344.tif,labels/002_transparent_reflectance_tile_4480_1344.tif
images/002_transparent_reflectance_tile_4480_1568.tif,labels/002_transparent_reflectance_tile_4480_1568.tif
images/002_transparent_reflectance_tile_4480_1792.tif,labels/002_transparent_reflectance_tile_4480_1792.tif
images/002_transparent_reflectance_tile_4480_2016.tif,labels/002_transparent_reflectance_tile_4480_2016.tif
images/002_transparent_reflectance_tile_4480_2240.tif,labels/002_transparent_reflectance_tile_4480_2240.tif
images/002_transparent_reflectance_tile_4480_2464.tif,labels/002_transparent_reflectance_tile_4480_2464.tif
images/002_transparent_reflectance_tile_4480_2688.tif,labels/002_transparent_reflectance_tile_4480_2688.tif
images/002_transparent_reflectance_tile_4480_2912.tif,labels/002_transparent_reflectance_tile_4480_2912.tif
images/002_transparent_reflectance_tile_4480_3136.tif,labels/002_transparent_reflectance_tile_4480_3136.tif
images/002_transparent_reflectance_tile_4480_3584.tif,labels/002_transparent_reflectance_tile_4480_3584.tif
images/002_transparent_reflectance_tile_4480_3808.tif,labels/002_transparent_reflectance_tile_4480_3808.tif
images/002_transparent_reflectance_tile_448_4704.tif,labels/002_transparent_reflectance_tile_448_4704.tif
images/002_transparent_reflectance_tile_4704_1120.tif,labels/002_transparent_reflectance_tile_4704_1120.tif
images/002_transparent_reflectance_tile_4704_1344.tif,labels/002_transparent_reflectance_tile_4704_1344.tif
images/002_transparent_reflectance_tile_4704_1568.tif,labels/002_transparent_reflectance_tile_4704_1568.tif
images/002_transparent_reflectance_tile_4704_1792.tif,labels/002_transparent_reflectance_tile_4704_1792.tif
images/002_transparent_reflectance_tile_4704_2240.tif,labels/002_transparent_reflectance_tile_4704_2240.tif
images/002_transparent_reflectance_tile_4704_2464.tif,labels/002_transparent_reflectance_tile_4704_2464.tif
images/002_transparent_reflectance_tile_4704_2912.tif,labels/002_transparent_reflectance_tile_4704_2912.tif
images/002_transparent_reflectance_tile_4704_3136.tif,labels/002_transparent_reflectance_tile_4704_3136.tif
images/002_transparent_reflectance_tile_4704_3360.tif,labels/002_transparent_reflectance_tile_4704_3360.tif
images/002_transparent_reflectance_tile_4704_3584.tif,labels/002_transparent_reflectance_tile_4704_3584.tif
images/002_transparent_reflectance_tile_4704_896.tif,labels/002_transparent_reflectance_tile_4704_896.tif
images/002_transparent_reflectance_tile_4928_1344.tif,labels/002_transparent_reflectance_tile_4928_1344.tif
images/002_transparent_reflectance_tile_4928_1568.tif,labels/002_transparent_reflectance_tile_4928_1568.tif
images/002_transparent_reflectance_tile_4928_1792.tif,labels/002_transparent_reflectance_tile_4928_1792.tif
images/002_transparent_reflectance_tile_4928_2016.tif,labels/002_transparent_reflectance_tile_4928_2016.tif
images/002_transparent_reflectance_tile_4928_224.tif,labels/002_transparent_reflectance_tile_4928_224.tif
images/002_transparent_reflectance_tile_4928_2240.tif,labels/002_transparent_reflectance_tile_4928_2240.tif
images/002_transparent_reflectance_tile_4928_2464.tif,labels/002_transparent_reflectance_tile_4928_2464.tif
images/002_transparent_reflectance_tile_4928_2688.tif,labels/002_transparent_reflectance_tile_4928_2688.tif
images/002_transparent_reflectance_tile_4928_2912.tif,labels/002_transparent_reflectance_tile_4928_2912.tif
images/002_transparent_reflectance_tile_4928_3136.tif,labels/002_transparent_reflectance_tile_4928_3136.tif
images/002_transparent_reflectance_tile_4928_672.tif,labels/002_transparent_reflectance_tile_4928_672.tif
images/002_transparent_reflectance_tile_4928_896.tif,labels/002_transparent_reflectance_tile_4928_896.tif
images/002_transparent_reflectance_tile_5152_1344.tif,labels/002_transparent_reflectance_tile_5152_1344.tif
images/002_transparent_reflectance_tile_5152_1568.tif,labels/002_transparent_reflectance_tile_5152_1568.tif
images/002_transparent_reflectance_tile_5152_1792.tif,labels/002_transparent_reflectance_tile_5152_1792.tif
images/002_transparent_reflectance_tile_5152_2016.tif,labels/002_transparent_reflectance_tile_5152_2016.tif
images/002_transparent_reflectance_tile_5152_2240.tif,labels/002_transparent_reflectance_tile_5152_2240.tif
images/002_transparent_reflectance_tile_5152_2464.tif,labels/002_transparent_reflectance_tile_5152_2464.tif
images/002_transparent_reflectance_tile_5152_2688.tif,labels/002_transparent_reflectance_tile_5152_2688.tif
images/002_transparent_reflectance_tile_5152_3136.tif,labels/002_transparent_reflectance_tile_5152_3136.tif
images/002_transparent_reflectance_tile_5376_1120.tif,labels/002_transparent_reflectance_tile_5376_1120.tif
images/002_transparent_reflectance_tile_5376_1344.tif,labels/002_transparent_reflectance_tile_5376_1344.tif
images/002_transparent_reflectance_tile_5376_2016.tif,labels/002_transparent_reflectance_tile_5376_2016.tif
images/002_transparent_reflectance_tile_5376_2240.tif,labels/002_transparent_reflectance_tile_5376_2240.tif
images/002_transparent_reflectance_tile_5376_2464.tif,labels/002_transparent_reflectance_tile_5376_2464.tif
