image,mask
images/007_tile_4704_3136.tif,labels/007_tile_4704_3136.tif
images/007_tile_4928_1792.tif,labels/007_tile_4928_1792.tif
images/007_tile_4928_2240.tif,labels/007_tile_4928_2240.tif
images/007_tile_4928_2464.tif,labels/007_tile_4928_2464.tif
images/007_tile_4928_2688.tif,labels/007_tile_4928_2688.tif
images/007_tile_5152_2016.tif,labels/007_tile_5152_2016.tif
images/007_tile_5152_2240.tif,labels/007_tile_5152_2240.tif
images/007_tile_5152_2464.tif,labels/007_tile_5152_2464.tif
images/007_tile_5152_2688.tif,labels/007_tile_5152_2688.tif
images/007_tile_672_3136.tif,labels/007_tile_672_3136.tif
images/007_tile_672_3360.tif,labels/007_tile_672_3360.tif
images/007_tile_896_2464.tif,labels/007_tile_896_2464.tif
images/007_tile_896_3360.tif,labels/007_tile_896_3360.tif
images/007_tile_896_3584.tif,labels/007_tile_896_3584.tif
images/007_tile_896_3808.tif,labels/007_tile_896_3808.tif
